"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.69895126465145,0.39321174781232,0.675966481354164,0.721213309886461,0.556446637877853,4.08444218173665e-32,0.113108281170554,0.68567454798331,0.709534368070953,0.652980132450331,0.739030023094688,0.652980132450331,0.68567454798331,0.668928086838535,0.443553362122147,0.304133251079581,0.465761875385564,0.697604458027132,"5198_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.797586396050466,0.236552012956281,0.778395515728503,0.815814614006539,0.921009325287987,1,3.98304066661745e-41,0.812983918999404,0.618055555555556,0.961267605633803,0.220843672456576,0.961267605633803,0.812983918999404,0.880929332042594,0.921009325287987,0.748765770707625,0.778935820076797,0.71551973727748,"5199_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.582556226001097,0.0853130190143451,0.5595269277854,0.605319404970904,0.811848601206802,1,2.84953768548797e-57,0.593918918918919,0.533527696793003,0.846005774783446,0.233418367346939,0.846005774783446,0.593918918918919,0.69789599047241,0.811848601206802,0.48217224355458,0.569939659901262,0.563723307855961,"5286_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.787280701754386,0.493991926315835,0.767771576677728,0.805861336888924,0.722039473684211,1.00831886765316e-10,9.2647232373532e-05,0.823082763857251,0.694280078895464,0.874899112187248,0.601709401709402,0.874899112187248,0.823082763857251,0.848200312989045,0.722039473684211,0.594298245614035,0.679276315789474,0.758681421376357,"5290_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.988690476190476,0.816779170684668,0.982394897363918,0.993177575562852,0.973809523809524,1.5162601038186e-05,3.63579552029954e-05,1,0.98838630806846,0.698412698412698,1,0.698412698412698,1,0.822429906542056,0.0261904761904762,0.0261904761904762,0.0375,0.99419315403423,"5304_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.789358200767965,0.421987578255176,0.769907341382665,0.807873275515142,0.808557323093801,0.981832313248777,2.10408990922454e-16,0.814789687924016,0.681948424068768,0.915396341463415,0.465753424657534,0.915396341463415,0.814789687924016,0.862167982770998,0.808557323093801,0.658804168952276,0.719692814042787,0.748369055996392,"5306_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.779363336992316,0.400973563944112,0.759606386833084,0.798216608262799,0.794731064763996,0.949875994996745,1.24341871539832e-10,0.816298342541437,0.636363636363636,0.896813353566009,0.472222222222222,0.896813353566009,0.816298342541437,0.854663774403471,0.794731064763996,0.648737650933041,0.72338090010977,0.726330989452536,"5308_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.767288693743139,0.419593512304923,0.747189972201213,0.786523092800872,0.766190998902305,0.46885763400426,1.89741443309082e-12,0.795845272206304,0.673708920187793,0.8888,0.501748251748252,0.8888,0.795845272206304,0.839758125472411,0.766190998902305,0.609769484083425,0.686059275521405,0.734777096197049,"5310_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.778143876990664,0.434280704992156,0.758345741003708,0.79704181325301,0.793520043931906,0.949561782603216,4.13702112482578e-23,0.791003460207612,0.728723404255319,0.918072289156626,0.475694444444444,0.918072289156627,0.791003460207612,0.849814126394052,0.793520043931906,0.627677100494234,0.683690280065898,0.759863432231466,"5311_1"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
