"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.947837150127226,0.881461987942713,0.940418055692404,0.954581009750196,0.676081424936387,0,0.124404365469804,0.928515318146112,0.957094467444486,0.912037037037037,0.96545178435839,0.912037037037037,0.928515318146112,0.920202413390424,0.323918575063613,0.300763358778626,0.329770992366412,0.942804892795299,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
1,1,0.997106410192839,1,0.793401413982718,1.13383791161191e-128,NA,1,1,1,1,1,1,1,0.793401413982718,0.793401413982718,0.793401413982718,1,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.942566709021601,0.882076366131196,0.934835114757595,0.949632557367521,0.572554002541296,0,1.53409082582602e-05,0.964491788726143,0.91319857312723,0.937041828374299,0.95049504950495,0.937041828374299,0.964491788726143,0.950568678915136,0.572554002541296,0.552223634053367,0.589326556543837,0.938845180926686,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.956543837357052,0.881911362226413,0.949698891914429,0.962699863044645,0.759847522236341,1.5807260033924e-251,0.0924947801346629,0.921693121693122,0.967558528428094,0.899793388429752,0.975058982136839,0.899793388429752,0.921693121693122,0.9106116048092,0.240152477763659,0.221346886912325,0.245997458703939,0.944625825060608,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.934517766497462,0.859228657462493,0.926339202127379,0.942044392562208,0.630456852791878,0,0.493451147199606,0.90728021978022,0.95048309178744,0.914819944598338,0.945913461538462,0.914819944598338,0.90728021978022,0.911034482758621,0.369543147208122,0.335279187817259,0.366497461928934,0.92888165578383,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.969781615033012,0.921501249120155,0.963947223451426,0.974904264667651,0.740985271711529,0,0.463339622160504,0.946078431372549,0.978067169294037,0.937803692905734,0.981093159161224,0.937803692905734,0.946078431372549,0.941922889214251,0.259014728288471,0.245048247841544,0.261300152361605,0.962072800333293,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.944148260979944,0.868408225146484,0.936514160420249,0.951114726725022,0.708301599390708,1.71305395906559e-308,1.45095172206875e-12,0.950391644908616,0.9415770609319,0.870119521912351,0.97876304023845,0.870119521912351,0.950391644908616,0.908485856905158,0.291698400609292,0.277227722772277,0.318608783955319,0.945984352920258,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.966217932435865,0.928836804302673,0.960090394073197,0.97164004625169,0.616713233426467,0,0.00552438330781059,0.966865473823724,0.965815485996705,0.946173800259403,0.979123173277662,0.946173800259403,0.966865473823724,0.956407735168797,0.383286766573533,0.370586741173482,0.391668783337567,0.966340479910215,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.953748411689962,0.907549215774866,0.946714016075173,0.960098610281833,0.52858958068615,0,2.72357231712729e-22,0.986522911051213,0.924519230769231,0.920986411675893,0.987166324435318,0.920986411675893,0.986522911051213,0.952628839146278,0.47141041931385,0.465057179161372,0.504955527318933,0.955521070910222,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.962134688691233,0.923995152303311,0.955690836155016,0.967879990066468,0.544091486658196,0,4.81150909251876e-14,0.984392419175028,0.943484353106025,0.935877053524112,0.986328125,0.935877053524112,0.984392419175028,0.959521869057321,0.455908513341804,0.448792884371029,0.479542566709022,0.963938386140527,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.942091836734694,0.86567868912641,0.934316777458438,0.949199349548917,0.68469387755102,0,0.690457715375785,0.905339805825243,0.959016393442623,0.910496338486574,0.956521739130435,0.910496338486574,0.905339805825243,0.907910750507099,0.31530612244898,0.285459183673469,0.313520408163265,0.932178099633933,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.970309700537497,0.936323483873071,0.964495289106736,0.975405650736055,0.627335551574098,0,0.0777141828631802,0.953296703296703,0.980416156670747,0.966573816155989,0.972480777013355,0.966573816155989,0.953296703296703,0.959889349930844,0.372664448425902,0.355259790120297,0.367545431277195,0.966856429983725,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.949117872666837,0.896930831439467,0.941759879243843,0.955795186492347,0.549220148299668,0,3.93078162071107e-05,0.926829268292683,0.967411545623836,0.958920187793427,0.941549614861803,0.958920187793427,0.926829268292683,0.942601672916066,0.450779851700332,0.417795960112503,0.435694195857837,0.947120406958259,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.968278332054234,0.926515271190177,0.962294500531108,0.973547853401636,0.68406242005628,0,0.653422094755318,0.947368421052632,0.977935676888556,0.951993490642799,0.975746268656716,0.951993490642799,0.947368421052632,0.949675324675325,0.31593757994372,0.299309286262471,0.314402660526989,0.962652048970594,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.953917050691244,0.901203466225547,0.946866071899447,0.960278406412396,0.631336405529954,0,0.332563754900346,0.942361111111111,0.96066504460665,0.933287482806052,0.966150081566068,0.933287482806052,0.942361111111111,0.937802349689012,0.368663594470046,0.347414234511009,0.372247823860727,0.951513077858881,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.925793244626407,0.775707755905948,0.917124971334556,0.933818146172519,0.782497441146366,5.53830813367333e-131,0.000135121704301433,0.790588235294118,0.963374754741661,0.857142857142857,0.943021766965429,0.857142857142857,0.790588235294118,0.822521419828641,0.217502558853634,0.171954964176049,0.200614124872057,0.876981495017889,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.968518044535449,0.928952955677151,0.962552420190626,0.973768545509214,0.671359099052982,0,0.071334948977969,0.960280373831776,0.97255051467785,0.944827586206897,0.980399692544197,0.944827586206897,0.960280373831776,0.952491309385863,0.328640900947018,0.315587407217814,0.334015868953161,0.966415444254813,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.956621587139576,0.868721031551643,0.949767068698136,0.962784206011486,0.783873437101301,7.41326708578105e-208,1.23282599859664e-05,0.865407319952775,0.981770833333333,0.929024081115336,0.963578274760383,0.929024081115336,0.865407319952775,0.896088019559902,0.216126562898699,0.187037509568768,0.20132686909926,0.923589076643054,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.968391537088963,0.917503359547185,0.962428645093165,0.973642496274138,0.74738720367066,1.33671387338368e-317,0.000112686556740759,0.959636730575177,0.971350613915416,0.918840579710145,0.986149584487535,0.918840579710145,0.959636730575177,0.938795656465943,0.25261279632934,0.242416517970941,0.263828702523579,0.965493672245296,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.956709956709957,0.895901748240626,0.949869035591786,0.962860254439695,0.706646294881589,0,0.398858594093767,0.931423611111111,0.967207207207207,0.921821305841924,0.971407889974665,0.921821305841924,0.931423611111111,0.926597582037997,0.293353705118411,0.273236567354214,0.296409472880061,0.949315409159159,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.945236882322975,0.87362389750853,0.937654644595361,0.952147467967937,0.699184921039226,0,2.74980056586066e-17,0.961896697713802,0.938069216757741,0.869831546707504,0.982824427480916,0.869831546707504,0.961896697713802,0.913550462404503,0.300815078960774,0.289353031074885,0.332654100866021,0.949982957235772,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.990580448065173,0.980039893843482,0.987039550192464,0.993359339542349,0.620417515274949,0,0.0213585404338347,0.992622401073105,0.989331144850226,0.98273572377158,0.995458298926507,0.98273572377158,0.992622401073105,0.987654320987654,0.379582484725051,0.376782077393075,0.383401221995927,0.990976772961665,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.956256358087487,0.893838493560965,0.949388806844971,0.962434946146946,0.7029501525941,0,5.3175632651653e-05,0.903253424657534,0.978654124457308,0.947037701974865,0.959900638750887,0.947037701974865,0.903253424657534,0.924627519719544,0.2970498474059,0.268311291963377,0.283316378433367,0.940953774557421,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.947181310309802,0.888502243011925,0.939729729126241,0.953960122324074,0.608938547486033,0,0.0018073527835763,0.917532467532468,0.966221851542952,0.945783132530121,0.948036006546645,0.94578313253012,0.917532467532468,0.931443638760712,0.391061452513966,0.358811579481971,0.379380396140173,0.94187715953771,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.924561849123698,0.84633448512369,0.915866119757733,0.932620932706061,0.572771145542291,0,0.020284932674421,0.925055432372506,0.923900118906064,0.942186088527552,0.901915264074289,0.942186088527552,0.925055432372506,0.933542179458492,0.572771145542291,0.529845059690119,0.562357124714249,0.924477775639285,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.914380081300813,0.823642033875229,0.905201040057791,0.922938271452774,0.571392276422764,0,1.29404684109641e-10,0.95153401511783,0.864848844101956,0.903716216216216,0.930484693877551,0.903716216216216,0.95153401511783,0.927008880225255,0.571392276422764,0.54369918699187,0.601626016260163,0.908191429609893,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.920010157440325,0.834413553508342,0.911095134697195,0.928295848883265,0.594972067039106,0,0.215138341155964,0.90846394984326,0.927870251813914,0.895550061804697,0.937068965517241,0.895550061804697,0.90846394984326,0.901960784313726,0.405027932960894,0.367953275774505,0.410868461147791,0.918167100828587,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.896166539730896,0.788404458574884,0.88621771632054,0.905523169881716,0.563594821020564,0,0.0750619798213964,0.916216216216216,0.870273414776033,0.901196278245459,0.889417360285375,0.901196278245459,0.916216216216216,0.908644181371454,0.563594821020564,0.516374714394516,0.572988068037573,0.893244815496124,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.928643981716607,0.856901146029167,0.920154551097084,0.936490482480174,0.520314880650076,0,0.00285671298437302,0.943875061005368,0.912122816304923,0.920952380952381,0.937431991294886,0.920952380952381,0.943875061005368,0.932272836828151,0.520314880650076,0.491112239715592,0.5332656170645,0.927998938655146,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.91744983489967,0.834810328651953,0.90841319190425,0.925860993450951,0.510541021082042,0,0.657215997341141,0.913336792942398,0.921393034825871,0.91762252346194,0.9172857850421,0.91762252346194,0.913336792942398,0.915474642392718,0.489458978917958,0.447040894081788,0.487172974345949,0.917364913884134,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.911607823215646,0.79602257145588,0.902305391298099,0.920293879732346,0.674371348742697,4.90500906184322e-275,0.000493304890109894,0.946892655367232,0.838533541341654,0.923925027563396,0.884046052631579,0.923925027563396,0.946892655367232,0.935267857142857,0.674371348742697,0.638557277114554,0.691135382270765,0.892713098354443,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.916455053326562,0.800326234003854,0.907373493969289,0.924912842673643,0.698831894362621,5.78845091139699e-244,0.185781233580789,0.944767441860465,0.850758853288364,0.936262153402953,0.869078380706288,0.936262153402953,0.944767441860465,0.940495568818955,0.698831894362621,0.660233621127476,0.705180294565769,0.897763147574415,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.90465293668955,0.809378888273249,0.89504405555594,0.913655608079465,0.510043224002034,0,8.68656226862388e-05,0.922677737415672,0.887337986041874,0.887225548902196,0.922757905650596,0.887225548902196,0.922677737415672,0.904604426354617,0.489956775997966,0.45207220950928,0.509534706331045,0.905007861728773,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.93775406504065,0.875501701084273,0.929748663983571,0.945101669228547,0.510162601626016,0,0.0298420644179543,0.930278884462151,0.945539419087137,0.946781550937658,0.928680590932247,0.946781550937658,0.930278884462151,0.938457673951269,0.510162601626016,0.474593495934959,0.501270325203252,0.937909151774644,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.91869918699187,0.835226724165674,0.909719800867794,0.927050973254324,0.563262195121951,0,0.0162268425678476,0.919720767888307,0.917907081641858,0.896766874645491,0.936493327197423,0.896766874645491,0.919720767888307,0.908098793796669,0.436737804878049,0.401676829268293,0.447916666666667,0.918813924765083,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.911861823723647,0.822187493451478,0.902570698604444,0.920536178374503,0.547371094742189,0,0.747379304674196,0.917865429234339,0.904601571268238,0.920856610800745,0.901062045835662,0.920856610800745,0.917865429234339,0.919358587032303,0.547371094742189,0.50241300482601,0.545593091186182,0.911233500251288,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.918465836931674,0.817510370460112,0.909476685420827,0.926827914700232,0.65506731013462,0,0.00035408730626179,0.950368359829391,0.857879234167894,0.927004538577912,0.901005413766435,0.927004538577912,0.950368359829391,0.938541068351522,0.65506731013462,0.62255524511049,0.671577343154686,0.904123796998643,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.944895886236668,0.889657436094499,0.937305434117983,0.951817312458353,0.520314880650076,0,0.174562557998404,0.941922889214251,0.948120698782425,0.951676528599605,0.937696335078534,0.951676528599605,0.941922889214251,0.946774589158695,0.520314880650076,0.490096495683088,0.514982224479431,0.945021793998338,"_"
"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","BID_MID"
0.907567293042153,0.805232278489612,0.898089152757609,0.916435487854692,0.614017267648553,0,0.637120822638221,0.922663358147229,0.883552631578947,0.926495016611296,0.877777777777778,0.926495016611296,0.922663358147229,0.924575217571488,0.614017267648553,0.566531234129,0.611477907567293,0.903107994863088,"_"
